-1.046026400985571314e+02,2.148882486915290713e+01
-1.046025742619412711e+02,2.148881699663967737e+01
-1.046023791029793841e+02,2.148881836262193801e+01
-1.046028712753000036e+02,2.148881126358899962e+01
-1.046023527512961522e+02,2.148881051360400818e+01
-1.046027597797136366e+02,2.148880766415993904e+01
-1.046030063825999861e+02,2.148880591308633115e+01
-1.046028240485714207e+02,2.148880887709495369e+01
-1.046027435281275615e+02,2.148879313011669723e+01
-1.046026728910932206e+02,2.148879486823490836e+01
-1.046026068765499701e+02,2.148879390418034774e+01
-1.046028771218999935e+02,2.148879592548136941e+01
-1.046026324579305253e+02,2.148878849753045372e+01
-1.046024246122558878e+02,2.148879984918331942e+01
-1.046027836610333139e+02,2.148880044368361908e+01
-1.046028536401749989e+02,2.148879194232938517e+01
-1.046023151855642652e+02,2.148879124591475787e+01
-1.046029708327299943e+02,2.148878314372501208e+01
-1.046026980833928377e+02,2.148879124025286202e+01
-1.046022947496999791e+02,2.148878634081549421e+01
-1.046030374719289284e+02,2.148878939849391045e+01
-1.046030157475590840e+02,2.148878402466636572e+01
-1.046028348429928485e+02,2.148878190659820575e+01
-1.046027711787541534e+02,2.148877777835984659e+01
-1.046033602378836633e+02,2.148878128095736528e+01
-1.046026364943642761e+02,2.148877700338624308e+01
-1.046028129999499754e+02,2.148878165747427715e+01
-1.046027478055937365e+02,2.148878010434225061e+01
-1.046023901806166521e+02,2.148877579173802133e+01
-1.046029980660233321e+02,2.148878066664044439e+01
-1.046029278347999991e+02,2.148878029012359647e+01
-1.046022746164547499e+02,2.148877723552445218e+01
-1.046025448976309491e+02,2.148877742236740573e+01
-1.046028620381205911e+02,2.148877209651069720e+01
-1.046024771593833123e+02,2.148877924974808096e+01
-1.046025252364714078e+02,2.148877142357632408e+01
-1.046031690070499991e+02,2.148877220491957019e+01
-1.046029542251596780e+02,2.148876616616848167e+01
-1.046026640387499924e+02,2.148876580276638393e+01
-1.046033543995369399e+02,2.148876390863457786e+01
-1.046033545367355941e+02,2.148876207554915396e+01
-1.046033543880627263e+02,2.148876181411391428e+01
-1.046027303046763137e+02,2.148876668232472653e+01
-1.046033548171626535e+02,2.148875921744721751e+01
-1.046033545318767182e+02,2.148876160020655135e+01
-1.046033543903437959e+02,2.148876076822011782e+01
-1.046030052798205787e+02,2.148876188509384733e+01
-1.046028196146760791e+02,2.148876510968778675e+01
-1.046027576918961586e+02,2.148875552689974100e+01
-1.046022840574125041e+02,2.148875548459875873e+01
-1.046029845425833429e+02,2.148875645066173945e+01
-1.046023553128499799e+02,2.148875089633040147e+01
-1.046027837669499831e+02,2.148874704517163892e+01
-1.046033557265302818e+02,2.148874646305668890e+01
-1.046027375519777394e+02,2.148874846454110710e+01
-1.046025351048785552e+02,2.148874551185629045e+01
-1.046028510967934864e+02,2.148874270478099291e+01
-1.046033557028278267e+02,2.148874095527893857e+01
-1.046021968668124913e+02,2.148874906399556650e+01
-1.046026327213100160e+02,2.148873552425132871e+01
-1.046027435906400171e+02,2.148873473951093516e+01
-1.046026759225999854e+02,2.148873926960319380e+01
-1.046029486498692194e+02,2.148873063105658687e+01
-1.046029921504261750e+02,2.148873545064651935e+01
-1.046027695190400095e+02,2.148872770459076875e+01
-1.046025430982115552e+02,2.148872574700801152e+01
-1.046029715718654103e+02,2.148872393606864506e+01
-1.046026090589214164e+02,2.148873362185038260e+01
-1.046033599336796840e+02,2.148871348382980528e+01
-1.046027277396812138e+02,2.148871906774001772e+01
-1.046030652722666474e+02,2.148872368378710007e+01
-1.046026386000588246e+02,2.148871846209283376e+01
-1.046025033774797208e+02,2.148871700476374258e+01
-1.046028183635699946e+02,2.148871645268184238e+01
-1.046029321929920997e+02,2.148871744309847287e+01
-1.046024133975499808e+02,2.148871872218671797e+01
-1.046024383155049975e+02,2.148871295702011253e+01
-1.046027759502999857e+02,2.148871308681933456e+01
-1.046026203787009621e+02,2.148870511051356047e+01
-1.046026657334166572e+02,2.148870829613778000e+01
-1.046025963791833249e+02,2.148870932660496536e+01
-1.046030457878366491e+02,2.148871072169898611e+01
-1.046029144920629790e+02,2.148870194015419699e+01
-1.046026881435412719e+02,2.148870741731126088e+01
-1.046028450573944468e+02,2.148870484803606828e+01
-1.046028017643100014e+02,2.148870256515493793e+01
-1.046024024669499966e+02,2.148869209829127414e+01
-1.046021066569160922e+02,2.148870054586350520e+01
-1.046030989749499867e+02,2.148869866523299521e+01
-1.046027161570128214e+02,2.148869124247216078e+01
-1.046031643297699958e+02,2.148869735733234876e+01
-1.046030087855844215e+02,2.148869233752047947e+01
-1.046033617507955711e+02,2.148869557170822375e+01
-1.046023541053999963e+02,2.148869759513246436e+01
-1.046030807476545306e+02,2.148868433237131370e+01
-1.046025580373500077e+02,2.148868989635363391e+01
-1.046031476542499945e+02,2.148868936724837297e+01
-1.046026048515956575e+02,2.148868566635477606e+01
-1.046026275610499852e+02,2.148868826997068382e+01
-1.046024938518499852e+02,2.148868521466381054e+01
-1.046023859070500066e+02,2.148867764677092751e+01
-1.046033524576935037e+02,2.148866896358066825e+01
-1.046028554259299881e+02,2.148868040218391684e+01
-1.046029704238916480e+02,2.148867541036310058e+01
-1.046027905610227293e+02,2.148867380431154928e+01
-1.046026579430340320e+02,2.148867078079113924e+01
-1.046027206628418327e+02,2.148867723593380674e+01
-1.046023658653274993e+02,2.148866986763868780e+01
-1.046032541576948347e+02,2.148866748369253088e+01
-1.046032544203683869e+02,2.148866523251804495e+01
-1.046032546442055917e+02,2.148866462378576614e+01
-1.046032552293313529e+02,2.148866500793585388e+01
-1.046032543835863606e+02,2.148866629739416823e+01
-1.046032553028659464e+02,2.148866540413046522e+01
-1.046032546216099774e+02,2.148866591421171535e+01
-1.046032540087055338e+02,2.148866630460022620e+01
-1.046032553763884607e+02,2.148866637929385703e+01
-1.046032542293175567e+02,2.148866560458953856e+01
-1.046032571923456516e+02,2.148866452023775153e+01
-1.046032544930147026e+02,2.148866584881666952e+01
-1.046032538190642640e+02,2.148866651125986138e+01
-1.046032534014500044e+02,2.148866660977705578e+01
-1.046025932334583359e+02,2.148865915078001265e+01
-1.046030268442220716e+02,2.148865279469622891e+01
-1.046025276251444609e+02,2.148865815334062290e+01
-1.046027095617333202e+02,2.148865340394381818e+01
-1.046032774162254810e+02,2.148864955337695903e+01
-1.046029799585100193e+02,2.148865247796458888e+01
-1.046033548286389703e+02,2.148865134820734824e+01
-1.046033543445917786e+02,2.148864926301092382e+01
-1.046033543943156303e+02,2.148864971928053436e+01
-1.046033546772012954e+02,2.148864463671586122e+01
-1.046030696995833296e+02,2.148865237347663992e+01
-1.046028475018227226e+02,2.148864505751996745e+01
-1.046022619070599831e+02,2.148864927414842896e+01
-1.046032804722368894e+02,2.148864571931976997e+01
-1.046024863253195747e+02,2.148865009197404774e+01
-1.046027140757090876e+02,2.148864559257023288e+01
-1.046025338565749934e+02,2.148864632691321574e+01
-1.046028695435624627e+02,2.148864561351286540e+01
-1.046032892358795294e+02,2.148863795766660445e+01
-1.046024232181433149e+02,2.148863619514192180e+01
-1.046032887135500715e+02,2.148863695030227916e+01
-1.046032887618523119e+02,2.148863693674646669e+01
-1.046032886634108650e+02,2.148863665109780641e+01
-1.046032884144738091e+02,2.148863690514514246e+01
-1.046032881760099826e+02,2.148863674208219976e+01
-1.046032889936866610e+02,2.148863662318213841e+01
-1.046032893344356864e+02,2.148863609549234255e+01
-1.046032889640299715e+02,2.148863629026196875e+01
-1.046032892890428201e+02,2.148863732129533943e+01
-1.046032881315249909e+02,2.148863689665227739e+01
-1.046032881378799857e+02,2.148863634971200653e+01
-1.046032890953666481e+02,2.148863696601064532e+01
-1.046028090448970431e+02,2.148863005989888819e+01
-1.046026521390125055e+02,2.148862774134772025e+01
-1.046028282837249890e+02,2.148863879310822256e+01
-1.046024023202961644e+02,2.148863035714902736e+01
-1.046023358506624987e+02,2.148863031256149725e+01
-1.046029895907345946e+02,2.148862918644075037e+01
-1.046023593134737979e+02,2.148862948238430093e+01
-1.046032871258970545e+02,2.148862497189944420e+01
-1.046028533368681934e+02,2.148862478505988705e+01
-1.046027209914655884e+02,2.148862690161604050e+01
-1.046033549540007641e+02,2.148861892020461895e+01
-1.046027917800272746e+02,2.148861627830111232e+01
-1.046027446903894713e+02,2.148862196530799551e+01
-1.046032633395601437e+02,2.148861982357082923e+01
-1.046022739779285757e+02,2.148861842467880479e+01
-1.046032865283152944e+02,2.148861258684819475e+01
-1.046025014554205370e+02,2.148861472528830774e+01
-1.046033568511030865e+02,2.148861154103223470e+01
-1.046028148519785645e+02,2.148861676007796362e+01
-1.046026823835166510e+02,2.148861392912418466e+01
-1.046029985551788570e+02,2.148860871230014880e+01
-1.046027073554077020e+02,2.148860634848323414e+01
-1.046030844255305254e+02,2.148861708988406960e+01
-1.046025488637206422e+02,2.148860718912279566e+01
-1.046027276250643041e+02,2.148861147072391020e+01
-1.046024377160166523e+02,2.148860567746008599e+01
-1.046023043457499853e+02,2.148860112755115281e+01
-1.046030182860038451e+02,2.148861160295123085e+01
-1.046025961991250028e+02,2.148860336683559780e+01
-1.046025061169999901e+02,2.148860176168480152e+01
-1.046027978066115338e+02,2.148859931051435979e+01
-1.046023514151166438e+02,2.148859490511472359e+01
-1.046025540813624986e+02,2.148859415208101353e+01
-1.046033457145059202e+02,2.148859143079406664e+01
-1.046027799450825313e+02,2.148859065420719716e+01
-1.046025111946450181e+02,2.148858755907273377e+01
-1.046033471683400222e+02,2.148858291284060584e+01
-1.046033472085128295e+02,2.148858147393757889e+01
-1.046030093101366703e+02,2.148857859995327857e+01
-1.046033475285323675e+02,2.148857960465878492e+01
-1.046033474277191146e+02,2.148858041588147572e+01
-1.046033475336654703e+02,2.148858007248480106e+01
-1.046033468596687470e+02,2.148858070894308270e+01
-1.046033475077852870e+02,2.148858049256246261e+01
-1.046033476397449533e+02,2.148857892395594149e+01
-1.046033476757566660e+02,2.148858032400414686e+01
-1.046033474038156186e+02,2.148857933044552126e+01
-1.046028280401166626e+02,2.148858563091010865e+01
-1.046033474468813296e+02,2.148857557828858944e+01
-1.046033478441180335e+02,2.148857240715572559e+01
-1.046024041192499965e+02,2.148857697102246789e+01
-1.046024515003142881e+02,2.148856897074706396e+01
-1.046028112346722168e+02,2.148856955297988947e+01
-1.046023846983700025e+02,2.148856925440863463e+01
-1.046024997564739181e+02,2.148856281933065659e+01
-1.046032626061656430e+02,2.148856732968786076e+01
-1.046025209075717441e+02,2.148856776143746217e+01
-1.046032621614461249e+02,2.148856569173048570e+01
-1.046032624353269256e+02,2.148856598191315115e+01
-1.046032618790199962e+02,2.148856626109964196e+01
-1.046032628113892429e+02,2.148856633796003734e+01
-1.046032621000500171e+02,2.148856590316695758e+01
-1.046032619244826805e+02,2.148856514046657296e+01
-1.046032627830187494e+02,2.148856624772338009e+01
-1.046032625018099935e+02,2.148856605203370052e+01
-1.046032634211666590e+02,2.148856627662270213e+01
-1.046032626061657851e+02,2.148856631695138120e+01
-1.046032618257968636e+02,2.148856538569794239e+01
-1.046032616629500183e+02,2.148856541393672259e+01
-1.046032615840603199e+02,2.148856591126696003e+01
-1.046032620442500161e+02,2.148856594990160218e+01
-1.046032617900499986e+02,2.148856644836723717e+01
-1.046025656774721995e+02,2.148856606524481450e+01
-1.046032617991285605e+02,2.148856535278812530e+01
-1.046032617900499986e+02,2.148856627001714870e+01
-1.046032629793428441e+02,2.148856588783838362e+01
-1.046030869286944380e+02,2.148856531221111510e+01
-1.046030199308547708e+02,2.148855677782909623e+01
-1.046029731343954552e+02,2.148855987643669252e+01
-1.046027481063213997e+02,2.148856142059330665e+01
-1.046026342337999893e+02,2.148856042409757094e+01
-1.046026791382300587e+02,2.148855718843062235e+01
-1.046028624680176478e+02,2.148855665310061269e+01
-1.046028416111905273e+02,2.148855170154637761e+01
-1.046032632097971344e+02,2.148854743043283833e+01
-1.046025718730928418e+02,2.148855021001630305e+01
-1.046030707775796174e+02,2.148854286211845732e+01
-1.046027336895499928e+02,2.148854266835541083e+01
-1.046027972892847657e+02,2.148854854098442502e+01
-1.046032644493453745e+02,2.148853980965825983e+01
-1.046028894474746238e+02,2.148854370142151282e+01
-1.046028231549141054e+02,2.148853696115255474e+01
-1.046029573417224015e+02,2.148854416485615459e+01
-1.046033504561557521e+02,2.148852747304366062e+01
-1.046024906785865767e+02,2.148853144220817057e+01
-1.046023307984375066e+02,2.148853495471407626e+01
-1.046026900427229691e+02,2.148853600352507698e+01
-1.046028703834086286e+02,2.148853658805236932e+01
-1.046027810394526938e+02,2.148853276751533770e+01
-1.046022883909617605e+02,2.148853098117900373e+01
-1.046030086068499827e+02,2.148852976769899215e+01
-1.046029170312999952e+02,2.148852834089828434e+01
-1.046027401081000079e+02,2.148852733767903800e+01
-1.046027643842000003e+02,2.148852287149556162e+01
-1.046029671298832824e+02,2.148851913357496102e+01
-1.046028965999749971e+02,2.148852446673802064e+01
-1.046025429124499908e+02,2.148851565822530318e+01
-1.046027227439970773e+02,2.148851614664810938e+01
-1.046031285950272860e+02,2.148851184081281218e+01
-1.046030176551595048e+02,2.148850791556669293e+01
-1.046031104684214199e+02,2.148850745695218123e+01
-1.046027893752374922e+02,2.148851068423950039e+01
-1.046030398965590820e+02,2.148850679296483790e+01
-1.046032602380920622e+02,2.148850797665568635e+01
-1.046032637836670744e+02,2.148850200301460589e+01
-1.046026394576099676e+02,2.148849420469130678e+01
-1.046032638355655990e+02,2.148850059631261900e+01
-1.046026597745450175e+02,2.148849630327734417e+01
-1.046032649773269156e+02,2.148849930641845418e+01
-1.046032636965499876e+02,2.148850066690951977e+01
-1.046024362119999864e+02,2.148850022103429680e+01
-1.046026145605357129e+02,2.148849879423358544e+01
-1.046028407294500084e+02,2.148849570283204358e+01
-1.046031138795433293e+02,2.148849601197220949e+01
-1.046030455836499868e+02,2.148849324363082758e+01
-1.046027531199625003e+02,2.148849591090715450e+01
-1.046027299449884680e+02,2.148849888569517930e+01
-1.046030001917708319e+02,2.148849255198048525e+01
-1.046024610600499898e+02,2.148849249253045457e+01
-1.046033481153221771e+02,2.148848665790415069e+01
-1.046027971073659870e+02,2.148849450907545844e+01
-1.046032775870592673e+02,2.148848431055527186e+01
-1.046031402411424835e+02,2.148848446083145092e+01
-1.046028702549694032e+02,2.148848389539563541e+01
-1.046033477865788512e+02,2.148848213362352766e+01
-1.046032826878032154e+02,2.148847396474065974e+01
-1.046028923103499579e+02,2.148848289559711233e+01
-1.046029574162292874e+02,2.148848349302596716e+01
-1.046030534493187503e+02,2.148847389953370879e+01
-1.046027393628317981e+02,2.148847718685011898e+01
-1.046026475157499789e+02,2.148847329366796544e+01
-1.046030297372250004e+02,2.148847751112300131e+01
-1.046029893569772895e+02,2.148846776672269954e+01
-1.046024925649625033e+02,2.148847011702558163e+01
-1.046031249880833229e+02,2.148846904940212710e+01
-1.046032847442325959e+02,2.148846330492933632e+01
-1.046028291691310841e+02,2.148846905636472826e+01
-1.046033470881524181e+02,2.148846297004881478e+01
-1.046033474566489190e+02,2.148846002384070886e+01
-1.046033469165460303e+02,2.148846122419289628e+01
-1.046033474103498691e+02,2.148845956232809229e+01
-1.046033469236368632e+02,2.148846135948863534e+01
-1.046033473192714354e+02,2.148846054238598668e+01
-1.046033467606366685e+02,2.148846131693494854e+01
-1.046033470995699872e+02,2.148846162607510735e+01
-1.046033479892699916e+02,2.148846188765523380e+01
-1.046028541238611069e+02,2.148846017483381132e+01
-1.046031057499326096e+02,2.148846095816695367e+01
-1.046033489569348518e+02,2.148845337371759712e+01
-1.046033518789847250e+02,2.148844027458359918e+01
-1.046033474942860835e+02,2.148845707022116969e+01
-1.046027692850264543e+02,2.148845528380606851e+01
-1.046027921979166564e+02,2.148845277991070191e+01
-1.046024998346285599e+02,2.148845263553205953e+01
-1.046030631224445955e+02,2.148845141416677151e+01
-1.046027479565249791e+02,2.148844910887137871e+01
-1.046029524780777820e+02,2.148844491929568079e+01
-1.046028394591794068e+02,2.148844318747358173e+01
-1.046028626628934859e+02,2.148844158262686577e+01
-1.046027072758590748e+02,2.148843671759362195e+01
-1.046031375879300072e+02,2.148843822654346525e+01
-1.046027987745269030e+02,2.148843618877937089e+01
-1.046024613142499931e+02,2.148843715776405006e+01
-1.046027773418258846e+02,2.148843312860092070e+01
-1.046031148942249871e+02,2.148843672840271779e+01
-1.046032289982499748e+02,2.148843530160200999e+01
-1.046025077350807635e+02,2.148843166143096184e+01
-1.046029141927333228e+02,2.148842926742401005e+01
-1.046025550858055340e+02,2.148842966045475933e+01
-1.046031633922205799e+02,2.148842704853908714e+01
-1.046023747863856954e+02,2.148842956892059064e+01
-1.046032571618569023e+02,2.148842523199701304e+01
-1.046026912911083429e+02,2.148842203929125105e+01
-1.046028702655610800e+02,2.148842279067355676e+01
-1.046027353164299853e+02,2.148842631275754300e+01
-1.046030067335065041e+02,2.148842264650005873e+01
-1.046031881134955768e+02,2.148842291790235137e+01
-1.046030541437120434e+02,2.148841856539368678e+01
-1.046029878291775077e+02,2.148841376285629678e+01
-1.046032376328500106e+02,2.148841892407772391e+01
-1.046032146128409579e+02,2.148841780888119501e+01
-1.046029204450756112e+02,2.148841491481495680e+01
-1.046027207991500347e+02,2.148840425718011815e+01
-1.046028986354440491e+02,2.148841246346514566e+01
-1.046031475098182000e+02,2.148841468054856563e+01
-1.046024729184799753e+02,2.148840961918924108e+01
-1.046026974589888709e+02,2.148840535860378864e+01
-1.046027432432333342e+02,2.148840615127084064e+01
-1.046031712024136198e+02,2.148840940661033727e+01
-1.046029458353375361e+02,2.148840358203874246e+01
-1.046030616451429154e+02,2.148840283686191910e+01
-1.046027930799136243e+02,2.148839978831617259e+01
-1.046031300026632778e+02,2.148840055413413808e+01
-1.046029963326214016e+02,2.148839444527692422e+01
-1.046028151606499534e+02,2.148839538808214655e+01
-1.046033468091790581e+02,2.148839147416707007e+01
-1.046030861867346005e+02,2.148839678712899826e+01
-1.046026578548461856e+02,2.148839331158881549e+01
-1.046024570881749867e+02,2.148839184363038513e+01
-1.046030209029602105e+02,2.148839034823350502e+01
-1.046031795679045047e+02,2.148838744973274473e+01
-1.046032043529547764e+02,2.148838598355605001e+01
-1.046026839934499861e+02,2.148838512577705373e+01
-1.046027054688106972e+02,2.148838373719422279e+01
-1.046032993598230405e+02,2.148838030513005393e+01
-1.046029538549944391e+02,2.148838601092193912e+01
-1.046031624731685099e+02,2.148837992500038752e+01
-1.046033505800762526e+02,2.148837884214673011e+01
-1.046033505058498889e+02,2.148837715825983707e+01
-1.046033504468392863e+02,2.148837718636716687e+01
-1.046033504871587212e+02,2.148837618962166474e+01
-1.046033503408904295e+02,2.148837697479852338e+01
-1.046025747637099812e+02,2.148837917482909532e+01
-1.046033505745876937e+02,2.148837529225687604e+01
-1.046033502115131313e+02,2.148837665258335861e+01
-1.046033523221851027e+02,2.148836880090055956e+01
-1.046028709809631749e+02,2.148837301048680715e+01
-1.046030042536749960e+02,2.148837278564948861e+01
-1.046026027511300072e+02,2.148836807550857486e+01
-1.046031157793857034e+02,2.148837415300016573e+01
-1.046030270601812049e+02,2.148837451394677700e+01
-1.046025345585136250e+02,2.148836778798660774e+01
-1.046028061695018181e+02,2.148836548524876733e+01
-1.046031446673999739e+02,2.148836726461019353e+01
-1.046029852782227181e+02,2.148836354361480971e+01
-1.046028298233681681e+02,2.148836514516256813e+01
-1.046032112524603548e+02,2.148836787296846751e+01
-1.046029193449907382e+02,2.148836248632504820e+01
-1.046033575981597750e+02,2.148835634104340642e+01
-1.046029448998441040e+02,2.148835499510325064e+01
-1.046025127627893738e+02,2.148836782761995678e+01
-1.046027874581457979e+02,2.148835521745801458e+01
-1.046027628783412808e+02,2.148835689476736377e+01
-1.046031235803545627e+02,2.148835461710278949e+01
-1.046027400318399998e+02,2.148835780254346162e+01
-1.046033589080677046e+02,2.148835418810302755e+01
-1.046033600753080179e+02,2.148835182026834545e+01
-1.046033599235499310e+02,2.148835184782398144e+01
-1.046033597979652114e+02,2.148835183893004697e+01
-1.046033591804249738e+02,2.148835268587757952e+01
-1.046033593372716837e+02,2.148834889351384803e+01
-1.046033596316299992e+02,2.148835228558071009e+01
-1.046033598941768759e+02,2.148835099258694825e+01
-1.046033596794793965e+02,2.148835173584280511e+01
-1.046028786358852756e+02,2.148835142810147047e+01
-1.046033596425242820e+02,2.148835084179427923e+01
-1.046032642988935066e+02,2.148835292453929213e+01
-1.046027182087699998e+02,2.148835484787700167e+01
-1.046031977577218157e+02,2.148834615094743228e+01
-1.046030386024499990e+02,2.148834862345889718e+01
-1.046028150970999917e+02,2.148834053825487445e+01
-1.046030151706571303e+02,2.148834747692261260e+01
-1.046026769682863602e+02,2.148834409444756233e+01
-1.046027698018374963e+02,2.148834218799319729e+01
-1.046029063503606693e+02,2.148833498392352581e+01
-1.046027961330323990e+02,2.148833449533421103e+01
-1.046033564908981646e+02,2.148833846175027062e+01
-1.046028382244115278e+02,2.148833953217745218e+01
-1.046031591984833113e+02,2.148833177800539573e+01
-1.046031116101852660e+02,2.148833293564521441e+01
-1.046029544734647061e+02,2.148833176063286032e+01
-1.046031836404966526e+02,2.148832756526755361e+01
-1.046030478638033259e+02,2.148832355932643523e+01
-1.046028214974928403e+02,2.148832569273320914e+01
-1.046027784128624916e+02,2.148831992395712120e+01
-1.046033224485250059e+02,2.148832056898995546e+01
-1.046033036646115306e+02,2.148831447170345399e+01
-1.046025578830142706e+02,2.148831171348340163e+01
-1.046033450634898827e+02,2.148831809688365624e+01
-1.046029798333653673e+02,2.148832388767352342e+01
-1.046033449854732282e+02,2.148831382537485624e+01
-1.046033449727633240e+02,2.148831608447604324e+01
-1.046033449928875569e+02,2.148831592924544509e+01
-1.046033449897100098e+02,2.148831646812690366e+01
-1.046033450001090728e+02,2.148831596917901621e+01
-1.046033456124999930e+02,2.148831663934299030e+01
-1.046033452311999952e+02,2.148831663934299030e+01
-1.046032597779084341e+02,2.148830956401738845e+01
-1.046030727160899971e+02,2.148831766188349945e+01
-1.046030290660984434e+02,2.148831227967414392e+01
-1.046031927916966566e+02,2.148830599118213769e+01
-1.046033463452141632e+02,2.148830696023554054e+01
